,year,country,cons_btu,coal_cons_btu,gas_cons_btu,oil_cons_btu,nuclear_cons_btu,renewables_cons_btu,prod_btu,coal_prod_btu,gas_prod_btu,oil_prod_btu,nuclear_prod_btu,renewables_prod_btu
1332,1986,CHL,0.3935678726683337,0.036179743639145806,0.026000000000000002,0.209375347480985,0.0,0.12201278154820293,0.2565801558352307,0.029147893835231108,0.026000000000000002,0.08055114999999959,0,0.120881112
1333,1987,CHL,0.4089337765991127,0.03558055232628475,0.026000000000000002,0.21821668598592,0.0,0.12913653828690802,0.2603249131240194,0.027907186124019233,0.026000000000000002,0.07844115000000014,0,0.12797657699999998
1334,1988,CHL,0.4492379538711075,0.04823337263922964,0.035,0.242151820848564,0.0,0.12385276038331385,0.25520518748854243,0.03426799748854208,0.035,0.06550773000000036,0,0.12042946
1335,1989,CHL,0.5028773936889334,0.0668215716356499,0.057,0.273415196363495,0.0,0.10564062568978848,0.2556446579443222,0.034722341157436575,0.057,0.061563532786885575,0,0.10235878400000001
1336,1990,CHL,0.567969458085093,0.07269272309712989,0.066,0.295262198554025,0.0,0.1340145364339381,0.29782241687326444,0.038147393430641184,0.066,0.06037339344262325,0,0.13330163
1337,1991,CHL,0.567784116958568,0.059549730265674075,0.052000000000000005,0.31024168277347,0.0,0.1459927039194239,0.2895305267692695,0.03858426234303974,0.052000000000000005,0.05252918442622976,0,0.14641708
1338,1992,CHL,0.6301272800394081,0.051226311789456164,0.05444455,0.33558970883747996,0.0,0.188866709412472,0.3216727660624017,0.028413954062401544,0.05544455,0.04844190000000023,0,0.189372362
1339,1993,CHL,0.6711480585794171,0.052153294463096696,0.0618,0.363639953841465,0.0,0.19355481027485533,0.32722776764216543,0.023678295052001287,0.0618,0.04822892459016415,0,0.19352054800000001
1340,1994,CHL,0.7204979926065906,0.06256777219230032,0.06851,0.39746926355059997,0.0,0.1919509568636904,0.3253427514241052,0.020655162178203342,0.06851,0.044361885245901816,0,0.19181570399999998
1341,1995,CHL,0.7885119773883412,0.06784041955878375,0.0671,0.43115255143930503,0.0,0.22241900639025244,0.3489048331444272,0.0181387972427877,0.0671,0.0420095959016395,0,0.22165644
1342,1996,CHL,0.8448988746311549,0.09494802984622724,0.0671161575,0.470938105374132,0.0,0.21189658191079566,0.33243925302192584,0.017544655521925683,0.0671161575,0.03769032000000014,0,0.21008812
1343,1997,CHL,0.9345580011065444,0.1239652941916823,0.10382609999999999,0.49635042803234997,0.0,0.21041617888251213,0.33270747788832084,0.018243645781763355,0.0789819975,0.026145973606557488,0,0.209335861
1344,1998,CHL,0.9252814190301052,0.11682971121690452,0.1197708225,0.515177423108935,0.0,0.17350346220426574,0.28811987719874704,0.016443745862681342,0.0737906925,0.024974909836065696,0,0.17291052899999998
1345,1999,CHL,0.9688955793568024,0.12147180742953108,0.1702006425,0.527413140640825,0.0,0.14980998878644636,0.22417833708085985,0.008475256900531827,0.0444969,0.023430254180327983,0,0.147775926
1346,2000,CHL,0.9829953694657836,0.09390699979087874,0.1931907075,0.48308389909736404,0.0,0.21281376307754102,0.27824357917751485,0.006395760877514739,0.042272055,0.0205164693000001,0,0.20905929399999998
1347,2001,CHL,1.0193249018270825,0.07297463757295042,0.235091955,0.46953007027789007,0.0,0.24172823897624204,0.3125248577539577,0.010065459741662541,0.0444969,0.02166745401229518,0,0.23629504399999998
1348,2002,CHL,1.0695058604017786,0.07392938182744803,0.2600589537,0.482816131678555,0.0,0.2527013931957756,0.3455097889705298,0.007566569562742847,0.07316473412499999,0.020697696282786976,0,0.244080789
1349,2003,CHL,1.1045252751132422,0.07044000700280477,0.28373098666499996,0.5022821103478401,0.0,0.24807217109759735,0.32760394277444954,0.010065459741662541,0.06112496775,0.02079464028278697,0,0.235618875
1350,2004,CHL,1.1840612489832674,0.09449937766483082,0.308995973335,0.534986648755986,0.0,0.2455792492274505,0.32241200788855456,0.004071618263554465,0.060569286225,0.019420351400000084,0,0.238350752
1351,2005,CHL,1.2446811934190851,0.09319661628719007,0.308995973335,0.55402809402588,0.0,0.2884605097710149,0.3789802974562515,0.0095062675337924,0.07120132607,0.018150718852459082,0,0.280121985
1352,2006,CHL,1.2670688453354018,0.11675869772906547,0.27602553618500003,0.5672208335825201,0.0,0.3070637778388162,0.39497851535301903,0.01177798587826485,0.06838587301,0.014507012464754145,0,0.300307644
1353,2007,CHL,1.259533342015821,0.11814616003726387,0.16458400364,0.7182189478344799,0.0,0.2585842305040772,0.3344560741372025,0.004246365828513885,0.06586678342999999,0.011272988878688562,0,0.253069936
1354,2008,CHL,1.2796105733678047,0.14872728005397046,0.10194903712000002,0.7571421593406479,0.0,0.27179209685318634,0.3552400922673015,0.011655662582793255,0.064199738855,0.012617202829508244,0,0.266767488
1355,2009,CHL,1.2523328562496179,0.135941185345794,0.120586599,0.7046514110496751,0.0,0.2911536608541491,0.38356439118879615,0.011113945131419056,0.0717141705,0.013831315557377105,0,0.28690496
1356,2010,CHL,1.2579143849747942,0.17262316298636846,0.1960037001232104,0.6509502712847,0.0,0.2383372505805153,0.3383526386320227,0.010816874270988042,0.06909219600037884,0.0221532483606558,0,0.23629032
1357,2011,CHL,1.3348753014353345,0.19596679348822704,0.2114504407165196,0.6725391065162251,0.0,0.2549189607143628,0.3447882173221583,0.01142849074834601,0.058935939721353185,0.022313018852459086,0,0.252110768
1358,2012,CHL,1.3194858853189204,0.2249753630750441,0.18074642308785954,0.6727404990604019,0.0,0.2410236000956149,0.3208180789206586,0.01244202662511064,0.04648155245948233,0.02171065983606566,0,0.24018384
1359,2013,CHL,1.3725203055494253,0.25764373477050845,0.1815802388399204,0.684502122307675,0.0,0.2487942096313211,0.3573135877691901,0.0529135626697121,0.03625298739455984,0.02008103770491813,0,0.24806599999999998
1360,2014,CHL,1.3471607610029852,0.23459372104941364,0.15112450952516412,0.676517803927935,0.0,0.28492472650047235,0.3892893588266289,0.056624804909946265,0.02961623637569887,0.017158697540983706,0,0.28588962
1361,2015,CHL,1.3957222001879093,0.26358158889396377,0.16276749502416776,0.6687120939211151,0.0,0.30066102234866265,0.4112113929639815,0.057488039998040974,0.0373631617856126,0.014722799180327963,0,0.301637392
1362,2016,CHL,1.4809320236241326,0.2818206249903465,0.17755430714054,0.7107146022286079,0.0,0.3108424892646381,0.4137398018469319,0.04607236078041668,0.044739358246843,0.010877250819672198,0,0.312050832
1363,2017,CHL,1.511595147882855,0.2884997913158443,0.18970988201315,0.7181058484745799,0.0,0.31527962607928106,0.41756554615319336,0.04412024037374501,0.04536948558272701,0.011388158196721359,0,0.316687662
1364,2018,CHL,1.5564949005458764,0.2858602761945828,0.1998643684131448,0.73004280979515,0.0,0.3407274461429989,0.4442525410024524,0.041120465029897885,0.046250388956160994,0.015417959016393487,0,0.34146372799999997
1365,1980,CHN,19.09825901796273,13.80100388670416,0.581255,4.1240190206103255,,0.5919811106482373,19.539498334856926,13.811305016619887,0.581255,4.548402534237035,,0.598535784
1366,1981,CHN,18.955808510246726,13.827875524172676,0.51795,3.937046717879983,,0.672936268194067,19.35862463293249,13.844489207936876,0.51795,4.318360639995611,,0.677824785
1367,1982,CHN,19.928463474068906,14.837341214572131,0.43853100000000006,3.8947120759913534,,0.7578791835054169,20.4365530622597,14.839792238259726,0.43853100000000006,4.388229999999979,,0.7699998240000001
1368,1983,CHN,21.27566203988981,15.915134839365964,0.49608100000000005,3.972963011568557,,0.8914831889552879,21.85772740185779,15.9134901368203,0.49608100000000005,4.5483175450374915,,0.89983872
1369,1984,CHN,23.04355629207728,17.587521523599314,0.504138,4.062523436153797,,0.8893733323241616,23.91805068270356,17.577153962373966,0.504138,4.939628640329594,,0.89713008
1370,1985,CHN,24.30192826462162,18.535769806043106,0.526007,4.291206769422797,,0.9489446891557181,26.28411239974043,19.426782887522226,0.526007,5.3756727402182,,0.955649772
1371,1986,CHN,24.971053987696575,19.084432735212484,0.557084,4.361179505,,0.9683577474840928,27.068472535232463,19.91140570997993,0.557084,5.622707295252535,,0.97727553
1372,1987,CHN,26.352391724114966,20.179830388859,0.5685939999999999,4.583327995,,1.020639340255976,28.04418039560709,20.669742433607112,0.5685939999999999,5.772299999999978,,1.033543962
1373,1988,CHN,28.16000056095912,21.58816876946213,0.5789529999999999,4.901685012,,1.0911937794969904,29.378045954697388,21.82294876411921,0.565141,5.874871274578178,,1.115084916
1374,1989,CHN,28.212434491325467,21.351024194372073,0.581255,5.098849615,,1.1813056819533962,31.196935500331143,23.47725865653777,0.581255,5.915624531793376,,1.222797312
1375,1990,CHN,30.60650289170525,23.855045984438828,0.5690204455,4.911002365,,1.2714340967664228,31.87634411475568,24.03738108234507,0.584708,5.952548752410613,,1.30170628
1376,1991,CHN,28.59499586321664,21.627148008710407,0.5885068754999999,5.10769904,,1.2716419390062297,32.1297684731405,24.148292004035177,0.605426,6.083447509105325,,1.29260296
1377,1992,CHN,29.95391175082528,22.374833173781422,0.5948075646000001,5.65465791,0.0051695,1.3244436024438544,32.90884596211305,24.82244332924429,0.6137782315,6.12090581736876,0.0051695,1.346549084
1378,1993,CHN,32.28294576726052,23.899889006355004,0.622634601,6.256997535,0.02521129,1.4782133349055222,34.04988309972634,25.64269418186249,0.64263783,6.201041126863848,0.02521129,1.538298671
1379,1994,CHN,34.716707403749545,25.70217784110193,0.6559972568,6.63366987,0.1371465,1.5877159358476185,36.21471609580568,27.38297117427752,0.6775937,6.3072308815281675,0.1371465,1.70977384
1380,1995,CHN,37.438901231438585,27.92381699830431,0.6757260076,7.045953795,0.1250999,1.6683045305342703,37.95612246025519,28.778711628640014,0.69883842,6.416157071615182,0.1250999,1.93731544
1381,1996,CHN,39.23481299115062,28.774442831403494,0.7506720967899999,7.883265582000001,0.1376301,1.6888023809571238,40.03109884972147,30.399369632852462,0.82716325671,6.737750360159004,0.1376301,1.9291855
1382,1997,CHN,37.26093421467692,27.16353679041991,0.81029744838,7.4988335675,0.11469175,1.673574658377006,39.424533788095964,29.51522250828525,0.9311075206999999,6.867411798110705,0.11469175,1.996100211
1383,1998,CHN,38.31681827623878,27.121294947221518,0.842120889645,8.46390032,0.13601329999999998,1.7534888193722538,39.05946421541316,29.015544307681928,0.95470323795,6.862767384781217,0.13601329999999998,2.090435985
1384,1999,CHN,39.88287036967464,27.96540274646544,0.9091122086200001,8.978183495,0.142369345,1.8878025745891955,38.8211690063426,28.603993519968682,1.03341034349,6.8559359818839205,0.142369345,2.185459816
1385,2000,CHN,42.416671638956046,29.818300344932148,0.9429754795999999,9.652490692374,0.160699815,1.8422053070499051,41.261591256137685,30.827507902100354,1.00563876875,6.990412324287332,0.160699815,2.277332446
1386,2001,CHN,44.5034998510831,30.96176325151379,1.0180754757250001,9.883304225760002,0.167712685,2.472644213084305,44.01149048245507,32.772722716444285,1.11856554425,7.081269159760794,0.167712685,2.8712203769999998
1387,2002,CHN,47.66037849230517,33.08460059588671,1.1090442671,10.668705943845,0.25430243,2.543725255473456,46.20260620903942,34.52934019971236,1.204552272,7.273639231327059,0.25430243,2.9407720760000005
1388,2003,CHN,55.16395734851358,39.233458184259284,1.19488337815,11.853262202955001,0.42077609999999993,2.461577483149288,52.76437557871978,40.86547290032771,1.2658132025,7.314880445892066,0.42077609999999993,2.89743293
1389,2004,CHN,66.60807362679044,47.59347103788224,1.4110680353,13.996498151082001,0.484062816,3.1229735865262014,60.32711672476969,47.273178691195824,1.504214173,7.499404751173862,0.484062816,3.5662562934
1390,2005,CHN,74.72367032117151,54.5953900987705,1.72896059875,14.276206811145,0.508151872,3.61496094050601,66.7799221128104,52.67473881164039,1.842256416,7.746467804170034,0.508151872,4.008307209
1391,2006,CHN,82.59740506880246,60.728293388467705,2.0831668704,15.32877413728,0.52291833,3.934252342654753,72.18678345075122,57.231105300105455,2.15955851265,7.884044145495772,0.52291833,4.3891571625
1392,2007,CHN,88.92983660741234,65.14801110415249,2.60211337925,16.193899132005,0.598386209,4.387426783004863,77.52234636859876,61.466206896326334,2.55635220225,8.021216137572436,0.598386209,4.88018492345
1393,2008,CHN,93.00006549255495,67.40002047710449,2.848227322325,16.459464467838,0.659194575,5.633158650287474,82.35258226946327,64.66244859482418,2.806193467,8.159838151839091,0.659194575,6.0649074808000005
1394,2009,CHN,100.4398610840192,72.79644031909281,3.265908774975,17.345061220645,0.663109883,6.369340886306393,87.79838228422173,69.38280714625941,3.1088815103500003,8.149939286451497,0.663109883,6.493644458160841
1395,2010,CHN,109.55317532664014,78.34649888726007,3.93804451425,19.040338260595,0.715793694,7.512499970535071,97.03274874506714,76.35577932904509,3.48412316175,8.757404572272055,0.715793694,7.719647987999999
1396,2011,CHN,120.84713140122324,87.1229132272953,4.831605303525,20.48698923057,0.8339469,7.571676739832972,104.94631349644614,83.83864714201373,3.7919408854250003,8.699481557007404,0.8339469,7.782297012000001
1397,2012,CHN,129.3926306095893,92.1649388271064,5.3022442473,21.558558241038,0.9355998959999999,9.431289398144944,110.98808744590059,87.86290243645132,3.8305057483,8.770693733149288,0.9355998959999999,9.588385632
1398,2013,CHN,135.14114651684324,95.09812266718252,6.019329271725,22.505319814615003,1.12193514,10.396439623320713,113.40302060717795,88.51308684679762,4.1653742322500005,8.94225764013033,1.12193514,10.660366748
1399,2014,CHN,136.91160417576168,93.46903673373586,6.6851174929,23.562757643445,1.256527392,11.938164913680806,114.79119208401659,87.63133280427685,4.55611563715,9.037614500589765,1.256527392,12.30960175
1400,2015,CHN,136.59212677480258,90.80221932702358,7.0413684429,24.385457301560002,1.642487178,12.720594525319026,114.30247165717189,85.4522524506146,4.90359381215,9.186617862407306,1.642487178,13.117520354000002
1401,2016,CHN,138.93570556337437,89.71255637489313,7.6424075079,25.662892775,2.01983409,13.898014815581243,107.1167744124857,77.20693005197877,5.0102489679,8.57872555060691,2.01983409,14.301035752
1402,2017,CHN,141.23823885591617,88.37072064892055,8.805077642899999,26.605502760712,2.37918534,15.0777524633836,112.28091705401545,80.86936297232069,5.384085084467905,8.207122849226844,2.37918534,15.441160808
1403,2018,CHN,146.31134826116403,89.10473637822871,10.34174640598,27.68755981652,2.7865378880000002,16.390767772435346,114.93179894253129,81.38222659866798,5.866574968018888,8.103364303844412,2.7865378880000002,16.793095184000002
1404,1980,CIV,0.0731198024002002,0.0,0.0,0.0591479424002002,0.0,0.01397186,0.01613186,0.0,0.0,0.0021600000000000018,0,0.01397186
1405,1981,CIV,0.08124152371839441,0.0,0.0,0.06319964571839441,0.0,0.018041878,0.03311187799999996,0.0,0.0,0.01506999999999996,0,0.018041878
1406,1982,CIV,0.07708221000019966,0.0,0.0,0.05898633600019965,0.0,0.018095873999999998,0.03747587399999989,0.0,0.0,0.01937999999999989,0,0.018095873999999998
1407,1983,CIV,0.07442448571839441,0.0,0.0,0.06319964571839441,0.0,0.01122484,0.0607548399999997,0.0,0.0,0.049529999999999706,0,0.01122484
1408,1984,CIV,0.06511272891246883,0.0,0.0,0.06126036891246884,0.0,0.00385236,0.06215236000000007,0.0,0.0,0.058300000000000074,0,0.00385236
1409,1985,CIV,0.07724041371839442,0.0,0.0,0.06319964571839441,0.0,0.014040768,0.07434076799999956,0.0,0.0,0.06029999999999956,0,0.014040768
1410,1986,CIV,0.078675462,0.0,0.0,0.066359628,0.0,0.012315834,0.055385834,0.0,0.0,0.04307,0,0.012315834
1411,1987,CIV,0.08637045,0.0,0.0,0.07370094599999999,0.0,0.012669504,0.05142950399999978,0.0,0.0,0.03875999999999978,0,0.012669504
1412,1988,CIV,0.0896239158,0.0,0.0,0.07695636780000001,0.0,0.012667548,0.03857754799999987,0.0,0.0,0.025909999999999867,0,0.012667548
1413,1989,CIV,0.0899040725,0.0,0.0,0.0768640725,0.0,0.013040000000000001,0.017346534608378848,0.0,0.0,0.004306534608378849,0,0.013040000000000001
1414,1990,CIV,0.07747749400000001,0.0,0.0,0.063861276,0.0,0.013616218000000001,0.017922752608378847,0.0,0.0,0.004306534608378849,0,0.013616218000000001
1415,1991,CIV,0.0655077515,0.0,0.0,0.0525462395,0.0,0.012961512,0.01726804660837885,0.0,0.0,0.004306534608378849,0,0.012961512
1416,1992,CIV,0.0636061116,0.0,0.0,0.0528711156,0.0,0.010734996,0.013973745999999985,0.0,0.0,0.003238749999999984,0,0.010734996
1417,1993,CIV,0.071507168,0.0,0.0,0.060301285,0.0,0.011205883,0.012282487155282329,0.0,0.0,0.0010766041552823262,0,0.011205883
1418,1994,CIV,0.0737724575,0.0,0.0,0.0617852655,0.0,0.011987191999999999,0.026629409668488088,0.0,0.0,0.014642217668488087,0,0.011987191999999999
1419,1995,CIV,0.0804922945,0.0,0.00147627,0.0606890245,0.0,0.018327,0.036963545014571865,0.0,0.00147627,0.01727628301457186,0,0.018210992
1420,1996,CIV,0.09363729300000001,0.0,0.0133109298,0.0634377552,0.0,0.016888608,0.0660973564666665,0.0,0.0133109298,0.03454666666666649,0,0.01823976
1421,1997,CIV,0.0955772035,0.0,0.022184883,0.0575044725,0.0,0.015887848,0.0815916959690344,0.0,0.022184883,0.0404106329690344,0,0.01899618
1422,1998,CIV,0.096477986,0.0,0.029579843999999998,0.055022947,0.0,0.011875195,0.08654370108378849,0.0,0.029579843999999998,0.04306534608378849,0,0.013898511
1423,1999,CIV,0.1247034762,0.0,0.0495462387,0.061809793499999995,0.0,0.013347443999999998,0.09959758426284136,0.0,0.0495462387,0.03229900956284137,0,0.017752336
1424,2000,CIV,0.12542619024751198,0.0,0.049915986749999995,0.06192331349751199,0.0,0.01358689,0.09255145005418933,0.0,0.049915986749999995,0.02482451730418931,0,0.017810946
1425,2001,CIV,0.12426260146371193,0.0,0.049915986749999995,0.05987748071371193,0.0,0.014469134,0.09201533309608367,0.0,0.049915986749999995,0.023685940346083668,0,0.018413406
1426,2002,CIV,0.1207830154256141,0.0,0.0473694221,0.0613371973256141,0.0,0.012076396000000001,0.0906248057502731,0.0,0.0473694221,0.025839207650273092,0,0.017416176000000002
1427,2003,CIV,0.10889209691661,0.0,0.0473694221,0.04768364881660999,0.0,0.013839026,0.10664825087959906,0.0,0.0473694221,0.04091207877959906,0,0.01836675
1428,2004,CIV,0.1175585259264819,0.0,0.0459554095,0.058001216426481914,0.0,0.0136019,0.12050315083333304,0.0,0.0459554095,0.056138333333333054,0,0.018409408000000002
1429,2005,CIV,0.13049064812686004,0.0,0.0459554095,0.07397574772686002,0.0,0.010559490900000001,0.14526230126338754,0.0,0.0459554095,0.08397742486338755,0,0.0153294669
1430,2006,CIV,0.11155582949927398,0.0,0.0459554095,0.05329238319927399,0.0,0.0123080368,0.19539979915974431,0.0,0.0459554095,0.13350257285974432,0,0.015941816799999998
1431,2007,CIV,0.11936572670405605,0.0,0.0530254725,0.050252045404056034,0.0,0.0160882088,0.18371764511785008,0.0,0.0530254725,0.11196989981785008,0,0.018722272800000002
1432,2008,CIV,0.13122316797429795,0.0,0.056560504000000004,0.05702604317429796,0.0,0.017636620800000002,0.20398806762695745,0.0,0.056560504000000004,0.12774715482695748,0,0.0196804088
1433,2009,CIV,0.12767101329797598,0.0,0.056560504000000004,0.051460717297975966,0.0,0.019649792,0.2023577201657553,0.0,0.056560504000000004,0.1244960161657553,0,0.0213012
1434,2010,CIV,0.13052781155227794,0.0,0.058504771325,0.05688180422727794,0.0,0.015141236,0.16921045959822356,0.0,0.058504771325,0.09438390027322358,0,0.016321788
1435,2011,CIV,0.12146108786422807,0.0,0.05769171408,0.04809013778422808,0.0,0.015679236000000003,0.16056935324599228,0.0,0.057621013449999994,0.08524578779599229,0,0.017702552
1436,2012,CIV,0.1480544858436959,0.0,0.0629235607,0.06964749314369591,0.0,0.015483432,0.16228893779653875,0.0,0.0629235607,0.08186545309653875,0,0.017499924
1437,2013,CIV,0.16391104572154605,0.0,0.07225604386,0.07861478186154605,0.0,0.01304022,0.1677649941150087,0.0,0.07225604386,0.0796708902550087,0,0.01583806
1438,2014,CIV,0.17315123001268998,0.0,0.07289234953,0.08454503448268998,0.0,0.015713846,0.16908079216581928,0.0,0.072856999215,0.07751762295081928,0,0.01870617
1439,2015,CIV,0.17243861749540002,0.0,0.072927699845,0.0889231126504,0.0,0.010587805,0.15011950823662082,0.0,0.072927699845,0.0637072153916208,0,0.013484593000000001
1440,2016,CIV,0.1957513331959,0.0,0.0816591534759,0.103212145,0.0,0.01088003472,0.18416705245819465,0.0,0.0816591534759,0.08749934426229464,0,0.01500855472
1441,2017,CIV,0.1955824983659,0.0,0.0816591534759,0.09993408,0.0,0.01398926489,0.18381207192509813,0.0,0.0816591534759,0.08182415755919813,0,0.020328760890000002
1442,2018,CIV,0.19506179966308,0.0,0.07050549814307999,0.10083709,0.0,0.02371921152,0.1812416666807787,0.0,0.07425531690577,0.0796708902550087,0,0.02731545952
1443,1980,CMR,0.04708269918327058,0.0,0.0,0.03305889918327058,0.0,0.0140238,0.1402837999999995,0.0,0.0,0.12625999999999948,0,0.0140238
1444,1981,CMR,0.05167944432211409,0.0,0.0,0.032968574322114114,0.0,0.01871087,0.20759086999999868,0.0,0.0,0.1888799999999987,0,0.01871087
1445,1982,CMR,0.060350894004875415,0.0,0.0,0.039150182004875404,0.0,0.021200712000000003,0.2578407119999992,0.0,0.0,0.2366399999999992,0,0.021200712000000003
1446,1983,CMR,0.060221742004875414,0.0,0.0,0.039150182004875404,0.0,0.02107156,0.26857156000000176,0.0,0.0,0.24750000000000175,0,0.02107156
1447,1984,CMR,0.0612440827774915,0.0,0.0,0.03925744277749151,0.0,0.02198664,0.3158766399999988,0.0,0.0,0.2938899999999988,0,0.02198664
1448,1985,CMR,0.06518658289747195,0.0,0.0,0.04121071789747195,0.0,0.023975865,0.4256158649999972,0.0,0.0,0.4016399999999972,0,0.023975865
1449,1986,CMR,0.0698285897355,0.0,0.0,0.0458341277355,0.0,0.023994462,0.4082644619999991,0.0,0.0,0.3842699999999991,0,0.023994462
1450,1987,CMR,0.066281415,0.0,0.0,0.042307295999999994,0.0,0.023974119,0.4017341189999973,0.0,0.0,0.3777599999999974,0,0.023974119
1451,1988,CMR,0.0663602804,0.0,0.0,0.040663844399999996,0.0,0.025696436,0.380541941617976,0.0,0.0,0.35484550561797606,0,0.025696436
1452,1989,CMR,0.0770231755,0.0,0.0,0.049879111500000003,0.0,0.027144064,0.3962171744561905,0.0,0.0,0.3690731104561905,0,0.027144064
1453,1990,CMR,0.077714532,0.0,0.0,0.050575714,0.0,0.027138818,0.3766727637849804,0.0,0.0,0.3495339457849804,0,0.027138818
1454,1991,CMR,0.078423858,0.0,0.0,0.050851945999999995,0.0,0.027571912,0.3597377114105714,0.0,0.0,0.33216579941057145,0,0.027571912
1455,1992,CMR,0.0787691378,0.0,0.0,0.051631729800000005,0.0,0.027137408,0.3319126888988751,0.0,0.0,0.3047752808988751,0,0.027137408
1456,1993,CMR,0.069690294,0.0,0.0,0.04261886,0.0,0.027071434,0.3019045063890208,0.0,0.0,0.2748330723890208,0,0.027071434
1457,1994,CMR,0.0743983805,0.0,0.0,0.0469475045,0.0,0.027450876000000003,0.261801892147847,0.0,0.0,0.23435101614784695,0,0.027450876000000003
1458,1995,CMR,0.076187344,0.0,0.0,0.048087144000000005,0.0,0.028100200000000002,0.2690832309449244,0.0,0.0,0.2409830309449244,0,0.028100200000000002
1459,1996,CMR,0.0758687726,0.0,0.0,0.0465135126,0.0,0.02935526,0.264503307522563,0.0,0.0,0.23514804752256305,0,0.02935526
1460,1997,CMR,0.07969132450000001,0.0,0.0,0.048429331500000006,0.0,0.031261992999999995,0.30046826180333897,0.0,0.0,0.2692062688033389,0,0.031261992999999995
1461,1998,CMR,0.0796969845,0.0,0.0,0.0482392395,0.0,0.031457745,0.2941509589129356,0.0,0.0,0.2626932139129356,0,0.031457745
1462,1999,CMR,0.0781065555,0.0,0.0,0.0443505295,0.0,0.033756026,0.25085785568011204,0.0,0.0,0.21710182968011205,0,0.033756026
1463,2000,CMR,0.08113376988380401,0.0,0.0,0.04636876188380401,0.0,0.034765008,0.21942052313476929,0.0,0.0,0.18465551513476927,0,0.034765008
1464,2001,CMR,0.08087367897966201,0.0,0.0,0.045338491979662006,0.0,0.035535187,0.2019363044556388,0.0,0.0,0.16640111745563874,0,0.035535187
1465,2002,CMR,0.07968507088899003,0.0,0.0,0.047640120888990035,0.0,0.03204495,0.18362366308405406,0.0,0.0,0.15157871308405413,0,0.03204495
1466,2003,CMR,0.08536026864901401,0.0,0.0,0.049993643649014013,0.0,0.035366625,0.18082485088567507,0.0,0.0,0.14545822588567509,0,0.035366625
1467,2004,CMR,0.08898221040763801,0.0,0.0,0.050110114407638004,0.0,0.038872096,0.18252807929956347,0.0,0.0,0.14365598329956347,0,0.038872096
1468,2005,CMR,0.08587732565273799,0.0,0.0,0.048541059652737986,0.0,0.037336266,0.2167832819010676,0.0,0.0007394961,0.17870751980106758,0,0.037336266
1469,2006,CMR,0.10368875964484996,0.0,0.0007394961,0.058353439544849964,0.0,0.044595824000000006,0.2329172489389505,0.0,0.0007394961,0.1875819288389505,0,0.044595824000000006
1470,2007,CMR,0.10334674585361593,0.0,0.0007394961,0.06420790975361593,0.0,0.03839934,0.2189586310284698,0.0,0.0007394961,0.1798197949284698,0,0.03839934
1471,2008,CMR,0.104903174081974,0.0,0.0007394961,0.062116659981974014,0.0,0.042047018,0.2198285952076311,0.0,0.0007394961,0.1770420811076311,0,0.042047018
1472,2009,CMR,0.1124771403419399,0.0,0.0007394961,0.0722389242419399,0.0,0.03949872,0.20719844511700672,0.0,0.0007394960999999988,0.16696022901700672,0,0.03949872
1473,2010,CMR,0.12850699014936195,0.0,0.0077647090500000005,0.07901196669936195,0.0,0.0417303144,0.1906112127420728,0.0,0.0077647090500000005,0.14111618929207284,0,0.0417303144
1474,2011,CMR,0.13534186404288007,0.0,0.00554622075,0.08687977981288006,0.0,0.042915863480000004,0.18232766721029045,0.0,0.005546220749999989,0.13386558298029047,0,0.042915863480000004
1475,2012,CMR,0.13505515385307545,0.0,0.01005714696,0.08041732385307544,0.0,0.04458068303999999,0.1879482064044938,0.0,0.01005714696,0.1371488764044938,0,0.04074218304
1476,2013,CMR,0.11877355077707195,0.0,0.011462189550000002,0.06273665515707197,0.0,0.04457470607,0.17824683918377116,0.0,1.859845610852009e-18,0.13624478111377114,0,0.04200205807
1477,2014,CMR,0.14840589168971793,0.0,0.017341183545,0.08665471244471792,0.0,0.0444099957,0.22209020350508404,0.0,0.017341183545,0.16282637226008406,0,0.0419226477
1478,2015,CMR,0.14860735613079998,0.0,0.0251428674,0.08276841194080001,0.0,0.040696076789999994,0.2785373212765098,0.0,0.0251428674,0.2127597930865098,0,0.04063466079
1479,2016,CMR,0.144817027676,0.0,0.026621847036000002,0.0777204,0.0,0.04047478064,0.26732293455240363,0.0,0.026621847036000002,0.20028089887640366,0,0.04042018863999999
1480,2017,CMR,0.158134438906937,0.0,0.033664294826937,0.07748599778,0.0,0.0469841463,0.2449598761737835,0.0,0.033664294826937,0.16437285104684649,0,0.0469227303
1481,2018,CMR,0.15883121244691994,0.0,0.040552498606919916,0.07240465176000001,0.0,0.04587406208000001,0.2664134214960272,0.0,0.07080392493674986,0.1498002624792773,0,0.04580923408
1482,1980,COD,0.08958999541106996,0.003596026757516777,0.0,0.04017988581348439,0.0,0.0458140828400688,0.0902014552861252,0.003552243286125548,0.0,0.04302999999999965,0,0.043619212000000004
1483,1981,COD,0.09107674471055607,0.0036480334552983773,0.0,0.042179057583632586,0.0,0.04524965367162512,0.08965269477566969,0.0036036167756698296,0.0,0.04291999999999985,0,0.043129078
1484,1982,COD,0.09239636190971494,0.00320503094783148,0.0,0.044288010458702017,0.0,0.04490332050318144,0.09516832805109736,0.0031660080510971717,0.0,0.04935000000000018,0,0.04265232
