year,country,cons_btu,coal_cons_btu,gas_cons_btu,oil_cons_btu,nuclear_cons_btu,renewables_cons_btu,prod_btu,coal_prod_btu,gas_prod_btu,oil_prod_btu,nuclear_prod_btu,renewables_prod_btu,co2,co2_growth_prct,co2_growth_abs,consumption_co2,co2_per_capita,consumption_co2_per_capita,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_per_gdp,consumption_co2_per_gdp,co2_per_unit_energy,population,GDP,GDP growth,GDP per capita,GDP per capita growth,income per capita,income per capita growth,built_reactors,shutdown_reactors,operating_reactors,nuclear_warheads,accident_cost_MioUSD2013,accident_deaths,research_%GDP,representative_government,fundamental_rights,checks_on_gouvernment,impartial_administration,civil_society_participation
1992,PRI,0.2268127078498189,0.0025465993527088405,0.0,0.22286993849711,0.0,0.00139617,0.00139617,0.0,0.0,0.0,0.0,0.00139617,,,,,,,,,,,,,,34630430000.0,4.56405181454294,9659.338899959159,3.89131652368016,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1993,PRI,0.22663722895633656,0.0026458175365834,0.0,0.2227543314197532,0.0,0.00123708,0.00123708,0.0,0.0,0.0,0.0,0.00123708,,,,,,,,,,,,,,36922456000.0,4.644527001257191,10212.2767630564,3.7669362569680698,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1994,PRI,0.22705993172968816,0.0026788902145364786,0.0,0.22368986951515168,0.0,0.000691172,0.000691172,0.0,0.0,0.0,0.0,0.000691172,,,,,,,,,,,,,,39690630000.0,4.1859586128697,10876.4188239898,3.2226793729633303,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1995,PRI,0.2270338994888451,0.002728499231466097,0.0,0.22340825625737906,0.0,0.0008971439999999998,0.0008971439999999998,0.0,0.0,0.0,0.0,0.0008971439999999998,,,,,,,,,,,,,,42647331000.0,4.54898810603508,11579.184996998501,3.5876639097802,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1996,PRI,0.227384737365024,0.0028111810763641163,0.0,0.22317765628865988,0.0,0.0013959,0.0013959,0.0,0.0,0.0,0.0,0.0013959,,,,,,,,,,,,,,45340835000.0,2.31370750870583,12173.163688986,1.17230268748033,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1997,PRI,0.2272057195049907,0.002860790243309057,0.0,0.22330320326168165,0.0,0.001041726,0.001041726,0.0,0.0,0.0,0.0,0.001041726,,,,,,,,,,,,,,48187039000.0,4.88008720930233,12817.6449621352,3.90993880044685,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1998,PRI,0.22735206288056226,0.002893862921262136,0.0,0.22340790895930013,0.0,0.001050291,0.001050291,0.0,0.0,0.0,0.0,0.001050291,,,,,,,,,,,,,,54086400000.0,5.53072561179826,14304.404986801499,4.9258868744217095,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1999,PRI,0.22640529310597365,0.0026458175365834,0.0,0.22213354156939025,0.0,0.001625934,0.001625934,0.0,0.0,0.0,0.0,0.001625934,,,,,,,,,,,,,,57841000000.0,5.38969992777254,15220.991342026698,4.863317331025501,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2000,PRI,0.4393919629165833,0.0026458175365834,0.01294118175,0.4222544116299999,0.0,0.0015505520000000002,0.0015505520000000002,0.0,0.0,0.0,0.0,0.0015505520000000002,,,,,,,,,,,,,,61701800000.0,3.2719645286232,16192.126971963798,2.98675151003449,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2001,PRI,0.4770255366576853,0.0025631356916853802,0.02329412715,0.449793984816,0.0,0.001374289,0.001374289,0.0,0.0,0.0,0.0,0.001374289,,,,,,,,,,,,,,69208400000.0,6.313471554688599,18123.198701991798,6.08604915442865,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2002,PRI,0.4776262575123967,0.007275998150596686,0.02329412715,0.4458964102118,0.0,0.001159722,0.001159722,0.0,0.0,0.0,0.0,0.001159722,,,,,,,,,,,,,,71623500000.0,0.9164593835415641,18731.4593897378,0.7864242695557241,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2003,PRI,0.5060625843635052,0.02282017599050501,0.0273613557,0.4548381776730001,0.0,0.001042875,0.001042875,0.0,0.0,0.0,0.0,0.001042875,,,,,,,,,,,,,,74827400000.0,0.0534198046896961,19557.120249235802,-0.009183943260211441,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2004,PRI,0.5184285834342134,0.02149726722221331,0.0251428674,0.4703761928120001,0.0,0.001412256,0.001412256,0.0,0.0,0.0,0.0,0.001412256,,,,,,,,,,,,,,80322313000.0,8.748676926535468,20988.9923326534,8.72642635726375,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2005,PRI,0.5015067420572707,0.021993357991570785,0.02477311935,0.45335756,0.0,0.0013827047157,0.0013827047157,0.0,0.0,0.0,0.0,0.0013827047157,,,,,,,,,,,,,,83914521300.0,-1.9869387333224198,21959.322696986,-1.84546036881601,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2006,PRI,0.4527513347999347,0.024804539067934898,0.0266218596,0.39991643813199984,0.0,0.0014084979999999998,0.0014084979999999998,0.0,0.0,0.0,0.0,0.0014084979999999998,,,,,,,,,,,,,,87276164400.0,-1.40941402442895,22935.9411586313,-0.9910299907494959,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2007,PRI,0.4364248750849349,0.024804539067934898,0.027222000000000003,0.382777360017,0.0,0.001620976,0.001620976,0.0,0.0,0.0,0.0,0.001620976,,,,,,,,,,,,,,89524131600.0,-1.1628066902935401,23664.8823485096,-0.582297438193464,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2008,PRI,0.407311880376935,0.024804539067934898,0.029824842,0.3511452753090001,0.0,0.001537224,0.001537224,0.0,0.0,0.0,0.0,0.001537224,,,,,,,,,,,,,,93639300000.0,-1.8441342497794,24898.334585704502,-1.26658345345041,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2009,PRI,0.38064640813893497,0.024804539067934898,0.027978981,0.3261568400710001,0.0,0.001706048,0.001706048,0.0,0.0,0.0,0.0,0.001706048,,,,,,,,,,,,,,96385600000.0,-1.9524251417231002,25768.7258883384,-1.41621087876773,,,0.0,0.0,0.0,0.0,0.0,0.0,0.45131000000000004,,,,,
2010,PRI,0.3230538674309349,0.024804539067934898,0.028471071,0.26820949256300003,0.0,0.0015687648,0.0015687648,0.0,0.0,0.0,0.0,0.0015687648,,,,,,,,,,,,,,98381300000.0,-0.413254118484915,26435.74878578,0.0921020717791237,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2011,PRI,0.3480196829289349,0.024804539067934898,0.02773110375,0.29400915131099997,0.0,0.0014748888,0.0014748888,0.0,0.0,0.0,0.0,0.0014748888,,,,,,,,,,,,,,100351700000.0,-0.358510628287519,27278.8830499205,0.800573059973473,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2012,PRI,0.3690706341038093,0.024804508464809177,0.0502857348,0.29280992283900004,0.0,0.001170468,0.001170468,0.0,0.0,0.0,0.0,0.001170468,,,,,,,,,,,,,,101564800000.0,0.0292751104899338,27944.733893742403,1.2469693903963401,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2013,PRI,0.31821115948686896,0.020720309942868945,0.05937215466300001,0.236592134881,0.0,0.00152656,0.00152656,0.0,0.0,0.0,0.0,0.00152656,,,,,,,,,,,,,,102450000000.0,-0.306826657099961,28513.1657351067,0.842159017658133,,,0.0,0.0,0.0,0.0,0.0,0.0,0.43859,,,,,
2014,PRI,0.309111052529495,0.0296838025784949,0.061472754951,0.21627122500000007,0.0,0.00168327,0.00168327,0.0,0.0,0.0,0.0,0.00168327,,,,,,,,,,,,,,102445800000.0,-1.1903634538532901,28981.457330586603,0.43657353906225205,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2015,PRI,0.3117149400212717,0.030448665399271636,0.05797598016300001,0.22102520900000008,0.0,0.002265085459,0.002265085459,0.0,0.0,0.0,0.0,0.002265085459,,,,,,,,,,,,,,103375500000.0,-1.04944365110551,29763.4883013861,0.7067045688977909,,,0.0,0.0,0.0,0.0,0.0,0.0,0.42883000000000004,,,,,
2016,PRI,0.28556796976352106,0.02377683992361796,0.064217696838,0.1946758220899031,0.0,0.0028976109120000004,0.0028976109120000004,0.0,0.0,0.0,0.0,0.0028976109120000004,,,,,,,,,,,,,,104336700000.0,-1.26300292505279,30627.1634017011,0.6661333479164139,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2017,PRI,0.2827489468099748,0.018258344623870902,0.048615198138,0.21269691904810392,0.0,0.003178485,0.003178485,0.0,0.0,0.0,0.0,0.003178485,,,,,,,,,,,,,,103445500000.0,-2.88595475858821,31108.752750891203,-0.509099448693803,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2018,PRI,0.29215447080078216,0.020018016959719363,0.063101419989,0.1979770514360628,0.0,0.011057982416,0.011057982416,0.0,0.0,0.0,0.0,0.011057982416,,,,,,,,,,,,,,100979900000.0,-4.6595959595959595,31621.893470000497,-0.7206495772473009,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1980,PRK,0.9829921800968079,0.7727635576697091,0.0,0.10037500548040956,0.0,0.1098536169466896,0.8756532318245137,0.7666415598245137,0.0,0.0,0.0,0.109011672,114.08200000000001,3.464,3.819,,6.529,,0.588,1625.856,0.406,2.8339999999999996,,0.32299999999999995,17472000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1759262572699247,0.1593794458415439,0.0869944973102434,0.2695876276320167,0.076313876658214
1981,PRK,1.0219931063179974,0.8034487512380952,0.0,0.10635705413321264,0.0,0.1121873009466896,0.9092781578002602,0.7979328018002603,0.0,0.0,0.0,0.111345356,114.395,0.27399999999999997,0.313,,6.452000000000001,,0.609,1740.251,0.415,2.74,,0.315,17731000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1728700480624394,0.161086127361643,0.0978463895677544,0.2660274514659178,0.076313876658214
1982,PRK,1.067546182071107,0.8452435565571771,0.0,0.10844248656724027,0.0,0.1138601389466896,0.9514819922515444,0.8384637982515444,0.0,0.0,0.0,0.113018194,116.89200000000001,2.1830000000000003,2.497,,6.4910000000000005,,0.628,1857.1429999999998,0.424,2.7,,0.309,18009000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1773193990074087,0.164728052087515,0.0854504131597413,0.2674526497981541,0.076313876658214
1983,PRK,1.1164349050964977,0.881329431412647,0.0,0.11886964873716105,0.0,0.1162358249466896,0.96324847313511,0.8478545931351099,0.0,0.0,0.0,0.11539388,125.163,7.0760000000000005,8.271,,6.84,,0.675,1982.307,0.435,2.7880000000000003,,0.319,18298000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1798061359645032,0.1599352358269076,0.0802008643914916,0.2671019942188644,0.076313876658214
1984,PRK,1.1469225684044362,0.9044355466051516,0.0,0.12546875685259504,0.0,0.1170182649466896,0.985544375438222,0.869368055438222,0.0,0.0,0.0,0.11617632,134.662,7.5889999999999995,9.498,,7.244,,0.701,2116.968,0.445,2.892,,0.335,18590000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1784416494001679,0.1590037371574396,0.0943505023163118,0.2668964587650996,0.076313876658214
1985,PRK,0.9757964750996098,0.714273735377783,0.0,0.13346767577513713,0.0,0.12805506394668958,0.8135687936302826,0.6863556746302826,0.0,0.0,0.0,0.127213119,144.285,7.146,9.623,,7.643,,0.7290000000000001,2261.2529999999997,0.457,2.988,,0.345,18877000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1817036642143653,0.1649044771460681,0.0827391809745044,0.2831059003200584,0.076313876658214
1986,PRK,0.9848367462667652,0.7065402461140757,0.0,0.143014535206,0.0,0.1352819649466896,0.8158930560546972,0.6814530360546972,0.0,0.0,0.0,0.13444002,156.835,8.698,12.550999999999998,,8.187000000000001,,0.769,2418.0879999999997,0.469,3.2030000000000003,,0.381,19157000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1621937541934636,0.16029534147207,0.0899478671137581,0.281426221699442,0.076313876658214
1987,PRK,0.9697062328988288,0.6832370817461392,0.0,0.145345790206,0.0,0.1411233609466896,0.816866833112604,0.6765854171126039,0.0,0.0,0.0,0.140281416,175.61900000000003,11.975999999999999,18.783,,9.038,,0.84,2593.7070000000003,0.483,3.537,,0.44299999999999995,19432000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1595028047423047,0.1631048582691078,0.0983423128603874,0.2852017763965591,0.076313876658214
1988,PRK,1.138199504643186,0.8488909453345311,0.0,0.13507306859999998,0.0,0.15423549070865494,0.9692287581055056,0.8159173581055054,0.0,0.0,0.0,0.1533114,200.808,14.343,25.189,,10.189,,0.9259999999999999,2794.515,0.501,3.988,,0.49700000000000005,19708000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1608569113340728,0.1608871132592014,0.0845426205078073,0.2823557884381797,0.076313876658214
1989,PRK,0.9437279060577916,0.6554709961782405,0.0,0.13283055107,0.0,0.15542635880955102,0.7851591406293753,0.6302439406293753,0.0,0.0,0.0,0.1549152,213.072,6.107,12.263,,10.657,,0.9620000000000001,3007.586,0.518,4.1739999999999995,,0.529,19994000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1578083213523278,0.1615203938912911,0.0943562161830575,0.2824937692998255,0.076313876658214
1990,PRK,0.9624869837902296,0.6496323225987823,0.0,0.152107946281,0.0,0.16074671491044712,1.0002311675141518,0.8395826795141518,0.0,0.0,0.0,0.160648488,122.4,-42.555,-90.67200000000001,,6.032,,0.552,3129.986,0.52,2.505,,0.317,20293000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1797299702490262,0.1617287601050806,0.0986334111497913,0.27743296717781296,0.076313876658214
1991,PRK,0.958603864142192,0.6431610753533515,0.0,0.160090095,0.0,0.15535269378884045,0.9426373853466652,0.7876627853466651,0.0,0.0,0.0,0.15497460000000002,117.227,-4.227,-5.172999999999999,,5.688,,0.523,3247.2129999999997,0.52,2.51,,0.318,20609000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1792425874075528,0.1572613977454874,0.0927597095751356,0.2683572206503942,0.076313876658214
1992,PRK,0.8075829017508518,0.5068388025288181,0.0,0.1546983025548,0.0,0.1460457966672338,0.8849297437598455,0.7395419077598454,0.0,0.0,0.0,0.145387836,102.963,-12.168,-14.264000000000001,,4.918,,0.46399999999999997,3350.176,0.518,2.373,,0.319,20937000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1760512239948017,0.1578864288362093,0.100939879504869,0.2668493730020461,0.076313876658214
1993,PRK,0.8848061180197424,0.5991276282221466,0.0,0.1489771450205,0.0,0.13670134477709572,0.8220942776302826,0.6863556746302826,0.0,0.0,0.0,0.135738603,94.869,-7.861000000000001,-8.094,,4.461,,0.428,3445.0440000000003,0.515,2.289,,0.32,21266000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1744060179134419,0.1596808530610751,0.0853542631355592,0.2697309735597467,0.076313876658214
1994,PRK,0.8669973975749224,0.5791739501174648,0.0,0.1456187325705,0.0,0.14220471488695766,0.7842373446524141,0.6433001526524141,0.0,0.0,0.0,0.140937192,86.719,-8.59,-8.149,,4.019,,0.385,3531.764,0.511,2.137,,0.32,21578000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1522900823727522,0.1591459674548547,0.0903128008521566,0.2360097839089696,0.076313876658214
1995,PRK,1.0157069719045684,0.73768854269266,0.0,0.130351882498,0.0,0.14766654671390828,0.7452107266001917,0.6002446306001917,0.0,0.0,0.0,0.144966096,81.26,-6.296,-5.46,,3.717,,0.353,3613.0240000000003,0.505,2.094,,0.318,21862000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.158979866394391,0.1563029961744859,0.0910466327611597,0.1795624340772864,0.076313876658214
1996,PRK,0.9752509347245112,0.7454349161123793,0.0,0.0990505392642,0.0,0.13076547934793192,0.6598198307076752,0.5318623307076753,0.0,0.0,0.0,0.1279575,71.638,-11.841,-9.622,,3.24,,0.305,3684.6609999999996,0.499,1.91,,0.319,22113000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1546653014018232,0.1555029727124955,0.0904763638453643,0.1774030741486703,0.076313876658214
1997,PRK,0.9410169338164842,0.7475850826077776,0.0,0.083873884652,0.0,0.10955796655670667,0.6299179288719966,0.5217316198719967,0.0,0.0,0.0,0.108186309,65.158,-9.045,-6.48,,2.917,,0.272,3749.82,0.49200000000000005,1.859,,0.304,22335000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1549114543849356,0.1543290471870171,0.0843498109571908,0.1660420142936902,0.076313876658214
1998,PRK,0.8349760915567075,0.6549647385859924,0.0,0.07468102633399999,0.0,0.1053303266367152,0.5740473705178784,0.4710780645178783,0.0,0.0,0.0,0.102969306,58.769,-9.806000000000001,-6.388999999999999,,2.608,,0.245,3808.5890000000004,0.484,1.692,,0.294,22537000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1474653395709404,0.1562469968992231,0.0904934029457352,0.1674559569263009,0.076313876658214
1999,PRK,1.0676158344654367,0.8016681864892762,0.0,0.15962522118508,0.0,0.10632242679108043,0.6412022084839343,0.5369276864839343,0.0,0.0,0.0,0.104274522,64.09899999999999,9.07,5.331,,2.82,,0.268,3872.688,0.478,1.739,,0.299,22731000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1517243837688688,0.1550120310081676,0.0888270911247236,0.1667488888468454,0.076313876658214
2000,PRK,0.9472727533746352,0.7989781881629288,0.0,0.0437927695707,0.0,0.10450179564100646,0.6728621953844623,0.5698524973844623,0.0,0.0,0.0,0.103009698,69.166,7.904,5.067,,3.017,,0.282,3941.8540000000003,0.47200000000000003,1.869,,0.302,22929000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1491578596097989,0.1543186702218833,0.0917616858444032,0.1751868779333941,0.076313876658214
2001,PRK,0.922534366491126,0.7648392724920532,0.0,0.04854502388695599,0.0,0.10915007011211687,0.6934830659964,0.5850485639963999,0.0,0.0,0.0,0.108434502,71.665,3.613,2.499,,3.0980000000000003,,0.285,4013.5190000000002,0.467,1.867,,0.303,23133000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1485115600601014,0.1595243206896744,0.0888158193362883,0.1668661687685118,0.076313876658214
2002,PRK,0.9010762786196428,0.7438709691843964,0.0,0.0486771717907181,0.0,0.10852813764452816,0.6616153527806706,0.5546564307806706,0.0,0.0,0.0,0.106958922,68.643,-4.217,-3.022,,2.9410000000000003,,0.26899999999999996,4082.1620000000003,0.461,1.766,,0.302,23339000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1454577275205851,0.1608159133283538,0.0913494798561523,0.1692011741981601,0.076313876658214
2003,PRK,0.8980033544733982,0.7306689542508662,0.0,0.04740842953203192,0.0,0.11992597069050005,0.6822675168498651,0.5647871418498651,0.0,0.0,0.0,0.117480375,70.137,2.176,1.494,,2.9789999999999996,,0.261,4152.298,0.455,1.7730000000000001,,0.301,23542000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1562876333960965,0.1552443526591065,0.09199773293457199,0.1687872098058174,0.076313876658214
2004,PRK,0.9343886639830375,0.7620088848469921,0.0,0.04780544843205009,0.0,0.12457433070399525,0.7013985309280201,0.57745053092802,0.0,0.0,0.0,0.123948,71.722,2.261,1.585,,3.022,,0.254,4224.02,0.449,1.776,,0.301,23733000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1560562326035423,0.1560491792512315,0.0904240646831343,0.1715141620299105,0.076313876658214
2005,PRK,0.9169569610883628,0.7460866084422593,0.0,0.04014209131249599,0.0,0.1307282613336077,0.7393642690789667,0.6093622705789667,0.0,0.0,0.0,0.1300019985,74.919,4.457,3.197,,3.134,,0.256,4298.939,0.44299999999999995,1.788,,0.302,23904000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1530921820436173,0.1552138657420336,0.0860302569206683,0.1690808937241864,0.076313876658214
2006,PRK,0.8698472045576592,0.7146963742704999,0.0,0.030721717560476005,0.0,0.12442911272668307,0.7489988100948641,0.6250648726948641,0.0,0.0,0.0,0.1239339374,76.173,1.6740000000000002,1.254,,3.167,,0.252,4375.112,0.43799999999999994,1.837,,0.304,24055000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1568495585358583,0.1577125301362294,0.0906059592796246,0.1672878027315836,0.076313876658214
2007,PRK,0.7971727676650799,0.6302810332859043,0.0,0.036729425922218006,0.0,0.13016230845695764,0.7403262200693862,0.6103753416693861,0.0,0.0,0.0,0.1299508784,63.479,-16.664,-12.694,,2.6239999999999997,,0.20600000000000002,4438.590999999999,0.431,1.5490000000000002,,0.298,24188000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1542398956095726,0.1589766716562643,0.0871344595967529,0.1661161879896676,0.076313876658214
2008,PRK,0.8602905584777156,0.685177564694496,0.0,0.037652429865934,0.0,0.1374605639172857,0.7719365456600988,0.6346890482600989,0.0,0.0,0.0,0.1372474974,70.328,10.789000000000001,6.849,,2.8930000000000002,,0.221,4508.919,0.424,1.6640000000000001,,0.3,24310000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1570727150820475,0.1613652627220163,0.0921614168035217,0.1675801042969026,0.076313876658214
2009,PRK,0.724129190126177,0.5667924149721065,0.0,0.03643329056686599,0.0,0.12090348458720455,0.766625518186197,0.6458328301861969,0.0,0.0,0.0,0.120792688,53.565,-23.835,-16.762999999999998,,2.193,,0.17,4562.485,0.41700000000000004,1.2790000000000001,,0.23199999999999998,24428000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1486669916224077,0.1577967537052682,0.0915618328027053,0.1691248127459569,0.076313876658214
2010,PRK,0.6919906741156499,0.5262691417342651,0.0,0.03620777145137399,0.0,0.12951376093001074,0.9439965775832664,0.8145598231832663,0.0,0.0,0.0,0.1294367544,50.023999999999994,-6.612,-3.542,,2.0380000000000003,,0.151,4612.508,0.409,1.2,,0.228,24549000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1461068039590438,0.1563554391167535,0.0884373166255552,0.1670620562162649,0.076313876658214
2011,PRK,0.5164259702766633,0.3521182681653858,0.0,0.037213659605928005,0.0,0.12709404250534947,0.8914651793685514,0.7644634569685514,0.0,0.0,0.0,0.1270017224,36.184,-27.665,-13.839,,1.4669999999999999,,0.105,4648.693,0.4,0.861,,0.223,24673000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1442216595373455,0.159494986273901,0.0922715751785598,0.1691057836167222,0.076313876658214
2012,PRK,0.4935762071523997,0.3305187350267839,0.0,0.03573730783592802,0.0,0.12732016428968773,0.8943206522498837,0.7670974418498836,0.0,0.0,0.0,0.12722321039999998,37.566,3.818,1.382,,1.515,,0.10800000000000001,4686.259,0.392,0.883,,0.22699999999999998,24801000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1546158934994224,0.1561693237310837,0.0924898724683791,0.1675727130235725,0.076313876658214
2013,PRK,0.3848567832510858,0.2148218996382497,0.0,0.038608669196096,0.0,0.13142621441674007,0.889679599182445,0.758334376782445,0.0,0.0,0.0,0.1313452224,27.015,-28.088,-10.550999999999998,,1.084,,0.077,4713.273,0.38299999999999995,0.628,,0.215,24930000.0,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,,0.1586621302846151,0.1712737083920515,0.0993774821164688,0.1979827677921148,0.0
2014,PRK,0.3598156028449642,0.2004147196267473,0.0,0.03685600327131002,0.0,0.12254487994690685,0.8994302333554515,0.7769661593554515,0.0,0.0,0.0,0.122464074,30.544,13.065999999999999,3.53,,1.219,,0.086,4743.818,0.374,0.703,,0.221,25058000.0,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,,0.1595907194516877,0.173778846911771,0.0967918765741295,0.1979068469191319,0.0
2015,PRK,0.3151197878914386,0.1806854138521912,0.0,0.042000084724000006,0.0,0.0924342893152474,0.7970725618546339,0.7047082252546341,0.0,0.0,0.0,0.0923643366,24.621,-19.393,-5.9239999999999995,,0.978,,0.069,4768.438,0.366,0.573,,,25184000.0,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,,0.1557917453017022,0.1725553459286565,0.1004914978296157,0.1993184582097374,0.0
2016,PRK,0.3680505341703473,0.2060899892074855,0.0,0.0447879456,0.0,0.11717259936286176,0.9142458902189372,0.7971342774189373,0.0,0.0,0.0,0.1171116128,27.467,11.559000000000001,2.846,,1.085,,0.077,4795.905,0.358,,,,25308000.0,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,,0.1590837183523877,0.1705480025281175,0.1055319437707034,0.1991746097547995,0.0
2017,PRK,0.3134724199849749,0.1640230578767306,0.0,0.04070697385731451,0.0,0.1087423882509298,0.6640886474104836,0.5554111781104836,0.0,0.0,0.0,0.1086774693,28.545,3.927,1.079,,1.122,,0.079,4824.45,0.35100000000000003,,,,25430000.0,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,,0.1613151743575952,0.1711028994843544,0.09363877326018599,0.1994894360568558,0.0
2018,PRK,0.372851711461678,0.21690484182849706,0.0,0.040370419417232496,0.0,0.1155764502159484,0.9121102510042008,0.7965977886042008,0.0,0.0,0.0,0.1155124624,30.219,5.862,1.673,,1.183,,0.083,4854.669,0.344,,,,25550000.0,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,,0.160622915643266,0.1662979503286111,0.09554854869467899,0.1958647798593833,0.0
1980,PRT,0.4422913141515457,0.01360266297454478,0.0,0.33466125,0.0,0.09402740117700087,0.0886334714772141,0.0036907954772141117,0.0,0.0,0.0,0.084942676,26.774,7.716,1.9180000000000001,,2.7460000000000004,,0.138,611.771,0.10400000000000001,0.268,,0.212,9751000.0,32896521425.7109,4.58934016858188,3368.3668334281,3.46437135571895,2792.03595571349,0.8360453747015841,0.0,0.0,0.0,0.0,0.0,0.0,,0.7986127067802062,0.8290823277902097,0.8145502492614531,0.6833167711442146,0.5641125328050032
1981,PRT,0.3793075390155817,0.012317769886130285,0.0,0.29994386,0.0,0.06704590912945142,0.058495496140154785,0.0038367591401547844,0.0,0.0,0.0,0.054658737,27.000999999999998,0.848,0.22699999999999998,,2.7489999999999997,,0.14400000000000002,638.771,0.105,0.272,,0.217,9821000.0,31977275895.7655,1.6181034853346399,3245.9751144832003,0.7408014735491121,2658.7415514211602,-2.58254864137302,0.0,0.0,0.0,0.0,0.0,0.0,,0.8009640553949442,0.8253499528344449,0.8180568907351737,0.6836972303515462,0.5641125328050032
1982,PRT,0.4972934714398383,0.011773181883700743,0.0,0.399530825,0.0,0.08598946455613757,0.07851001742906277,0.00371164742906278,0.0,0.0,0.0,0.07479837,29.0,7.405,1.999,,2.938,,0.156,667.7710000000001,0.106,0.287,,0.21600000000000003,9871000.0,30527754540.8678,2.13537530636991,3079.9495408911102,1.51289362404667,2455.4671171928303,-0.418684477353182,0.0,0.0,0.0,0.0,0.0,0.0,,0.7987970381994999,0.8259079101239569,0.8224050154177787,0.6811991925131995,0.5716071726757491
