year,country,prod_electric,prod_electric_nuclear,prod_electric_fossil,prod_electric_renewable
1982,SLV,1.756,0.0,0.094,1.662
1983,SLV,1.61,0.0,0.132,1.478
1984,SLV,1.811,0.0,0.099,1.712
1985,SLV,1.76,0.0,0.165,1.595
1986,SLV,1.731,0.0,0.119,1.612
1987,SLV,1.922,0.0,0.359,1.563
1988,SLV,2.005,0.0,0.277,1.728
1989,SLV,2.061,0.0,0.194,1.867
1990,SLV,2.025,0.0,0.159,1.866
1991,SLV,1.926,0.0,0.648,1.278
1992,SLV,2.026,0.0,0.633,1.393
1993,SLV,2.408,0.0,0.857,1.551
1994,SLV,2.833,0.0,1.232,1.601
1995,SLV,3.263,0.0,1.358,1.905
1996,SLV,3.334,0.0,1.02,2.314
1997,SLV,3.526,0.0,1.604,1.922
1998,SLV,3.712,0.0,1.688,2.024
1999,SLV,3.689,0.0,1.319,2.37
2000,SLV,3.7261,0.0,1.757,1.9691
2001,SLV,3.7901,0.0,1.653,2.1371
2002,SLV,3.9731,0.0,1.83,2.1431
2003,SLV,4.2651,0.0,1.747,2.5181
2004,SLV,4.3497,0.0,1.9036,2.4461
2005,SLV,4.7135,0.0,1.9094,2.8041
2006,SLV,5.5981,0.0,2.358,3.2401
2007,SLV,5.7241,0.0,2.463,3.2611
2008,SLV,5.8741,0.0,2.262,3.6121
2009,SLV,5.7451,0.0,2.592,3.1531
2010,SLV,5.75558,0.0,1.96648,3.7891
2011,SLV,5.8388,0.0,2.1197,3.7191
2012,SLV,5.9683,0.0,2.3312,3.6371
2013,SLV,6.02214,0.0,2.33214,3.69
2014,SLV,5.97552,0.0,2.35752,3.618
2015,SLV,5.613,0.0,2.459,3.154
2016,SLV,5.600822,0.0,2.437,3.163822
2017,SLV,4.878783,0.0,1.276,3.602783
2018,SLV,4.771831,0.0,1.172,3.599831
1980,GNQ,0.017,0.0,0.015,0.002
1981,GNQ,0.015,0.0,0.013,0.002
1982,GNQ,0.014,0.0,0.012,0.002
1983,GNQ,0.012,0.0,0.01,0.002
1984,GNQ,0.015,0.0,0.013,0.002
1985,GNQ,0.017,0.0,0.015,0.002
1986,GNQ,0.016,0.0,0.014,0.002
1987,GNQ,0.017,0.0,0.015,0.002
1988,GNQ,0.017,0.0,0.015,0.002
1989,GNQ,0.017,0.0,0.015,0.002
1990,GNQ,0.017,0.0,0.015,0.002
1991,GNQ,0.017,0.0,0.015,0.002
1992,GNQ,0.018,0.0,0.016,0.002
1993,GNQ,0.018,0.0,0.016,0.002
1994,GNQ,0.018,0.0,0.016,0.002
1995,GNQ,0.019,0.0,0.017,0.002
1996,GNQ,0.019,0.0,0.017,0.002
1997,GNQ,0.02,0.0,0.017,0.003
1998,GNQ,0.021,0.0,0.018,0.003
1999,GNQ,0.021,0.0,0.018,0.003
2000,GNQ,0.08284,0.0,0.08084,0.002
2001,GNQ,0.05276,0.0,0.05076,0.002
2002,GNQ,0.10652,0.0,0.10152,0.005
2003,GNQ,0.1198,0.0,0.1128,0.007
2004,GNQ,0.16304,0.0,0.15604,0.007
2005,GNQ,0.2697,0.0,0.1927,0.077
2006,GNQ,0.32892,0.0,0.25192,0.077
2007,GNQ,0.39096,0.0,0.31396,0.077
2008,GNQ,0.45714,0.0,0.40514,0.052
2009,GNQ,0.51448,0.0,0.46248,0.052
2010,GNQ,0.57602,0.0,0.54802,0.028
2011,GNQ,0.65028,0.0,0.62228,0.028
2012,GNQ,0.89874,0.0,0.81874,0.08
2013,GNQ,1.4025,0.0,1.1515,0.251
2014,GNQ,1.61134,0.0,1.23234,0.379
2015,GNQ,1.62635,0.0,1.06502,0.56133
2016,GNQ,1.43667,0.0,0.87138,0.56529
2017,GNQ,1.27586,0.0,0.84224,0.43362
2018,GNQ,1.42144,0.0,0.8413,0.58014
1980,ERI,,,,
1981,ERI,,,,
1982,ERI,,,,
1983,ERI,,,,
1984,ERI,,,,
1985,ERI,,,,
1986,ERI,,,,
1987,ERI,,,,
1988,ERI,,,,
1989,ERI,,,,
1990,ERI,,,,
1991,ERI,,,,
1992,ERI,,,,
1993,ERI,,,,
1994,ERI,0.151,0.0,0.151,0.0
1995,ERI,0.162,0.0,0.162,0.0
1996,ERI,0.181,0.0,0.181,0.0
1997,ERI,0.178,0.0,0.177,0.001
1998,ERI,0.185,0.0,0.184,0.001
1999,ERI,0.201,0.0,0.2,0.001
2000,ERI,0.19746,0.0,0.19646,0.001
2001,ERI,0.21908,0.0,0.21808,0.001
2002,ERI,0.24352,0.0,0.24252,0.001
2003,ERI,0.26044,0.0,0.25944,0.001
2004,ERI,0.26608,0.0,0.26508,0.001
2005,ERI,0.27078,0.0,0.26978,0.001
2006,ERI,0.25298,0.0,0.25098,0.002
2007,ERI,0.27084,0.0,0.26884,0.002
2008,ERI,0.2699,0.0,0.2679,0.002
2009,ERI,0.27742,0.0,0.27542,0.002
2010,ERI,0.29446,0.0,0.29046,0.004
2011,ERI,0.3048,0.0,0.3008,0.004
2012,ERI,0.31514,0.0,0.31114,0.004
2013,ERI,0.32172,0.0,0.31772,0.004
2014,ERI,0.3283,0.0,0.3243,0.004
2015,ERI,0.33488,0.0,0.33088,0.004
2016,ERI,0.34146,0.0,0.33746,0.004
2017,ERI,0.36738,0.0,0.35438,0.013
2018,ERI,0.46894,0.0,0.42394,0.045
1980,EST,,,,
1981,EST,,,,
1982,EST,,,,
1983,EST,,,,
1984,EST,,,,
1985,EST,,,,
1986,EST,,,,
1987,EST,,,,
1988,EST,,,,
1989,EST,,,,
1990,EST,,,,
1991,EST,,,,
1992,EST,11.121,0.0,11.12,0.001
1993,EST,8.571,0.0,8.57,0.001
1994,EST,8.602,0.0,8.599,0.003
1995,EST,8.172,0.0,8.164,0.008
1996,EST,8.557,0.0,8.55,0.007
1997,EST,8.666,0.0,8.655,0.011
1998,EST,8.011,0.0,7.994,0.017
1999,EST,7.773,0.0,7.756,0.017
2000,EST,8.00054,0.0,7.98154,0.019
2001,EST,7.9855,0.0,7.9665,0.019
2002,EST,8.09144,0.0,8.06144,0.03
2003,EST,9.60974,0.0,9.56074,0.049
2004,EST,9.68936,0.0,9.62936,0.06
2005,EST,9.59936,0.0,9.48836,0.111
2006,EST,9.15588,0.0,9.02588,0.13
2007,EST,11.4673,0.0,11.3223,0.145
2008,EST,9.95796,0.0,9.76096,0.197
2009,EST,8.28482,0.0,7.74372,0.5411
2010,EST,12.2489,0.0,11.2048,1.0441
2011,EST,12.19036,0.0,11.01116,1.1792
2012,EST,11.3379,0.0,9.8606,1.4773
2013,EST,12.5563,0.0,11.2753,1.281
2014,EST,11.78996,0.0,10.32496,1.465
2015,EST,9.87792,0.0,8.24192,1.636
2016,EST,11.55402,0.0,9.90102,1.653
2017,EST,12.25944,0.0,10.31744,1.942
2018,EST,11.74356,0.0,9.65756,2.086
1980,SWZ,0.273,0.0,0.147,0.126
1981,SWZ,0.294,0.0,0.165,0.129
1982,SWZ,0.256,0.0,0.162,0.094
1983,SWZ,0.234,0.0,0.169,0.065
1984,SWZ,0.307,0.0,0.178,0.129
1985,SWZ,0.365,0.0,0.18,0.185
1986,SWZ,0.367,0.0,0.216,0.151
1987,SWZ,0.381,0.0,0.198,0.183
1988,SWZ,0.382,0.0,0.188,0.194
1989,SWZ,0.419,0.0,0.202,0.217
1990,SWZ,0.349,0.0,0.197,0.152
1991,SWZ,0.404,0.0,0.202,0.202
1992,SWZ,0.404,0.0,0.202,0.202
1993,SWZ,0.404,0.0,0.202,0.202
1994,SWZ,0.404,0.0,0.202,0.202
1995,SWZ,0.41,0.0,0.202,0.208
1996,SWZ,0.41,0.0,0.202,0.208
1997,SWZ,0.41,0.0,0.2,0.21
1998,SWZ,0.408,0.0,0.2,0.208
1999,SWZ,0.41,0.0,0.207,0.203
2000,SWZ,0.618,0.0,0.259,0.359
2001,SWZ,0.629,0.0,0.259,0.37
2002,SWZ,0.649,0.0,0.252,0.397
2003,SWZ,0.565,0.0,0.255,0.31
2004,SWZ,0.536,0.0,0.235,0.301
2005,SWZ,0.596,0.0,0.233,0.363
2006,SWZ,0.612,0.0,0.263,0.349
2007,SWZ,0.634,0.0,0.264,0.37
2008,SWZ,0.6,0.0,0.256,0.344
2009,SWZ,0.628,0.0,0.256,0.372
2010,SWZ,0.6369,0.0,0.26,0.3769
2011,SWZ,0.71521,0.0,0.302,0.41321
2012,SWZ,0.780137,0.0,0.329,0.451137
2013,SWZ,0.752848,0.0,0.329,0.423848
2014,SWZ,0.730719,0.0,0.249,0.481719
2015,SWZ,0.668459,0.0,0.25,0.418459
2016,SWZ,0.570174,0.0,0.25,0.320174
2017,SWZ,0.591656,0.0,0.279,0.312656
2018,SWZ,0.712208,0.0,0.3,0.412208
1980,ETH,0.651,0.0,0.178,0.473
1981,ETH,0.68,0.0,0.178,0.502
1982,ETH,0.746,0.0,0.172,0.574
1983,ETH,0.787,0.0,0.164,0.623
1984,ETH,0.837,0.0,0.154,0.683
1985,ETH,0.892,0.0,0.145,0.747
1986,ETH,0.949,0.0,0.128,0.821
1987,ETH,1.1,0.0,0.214,0.886
1988,ETH,1.172,0.0,0.216,0.956
1989,ETH,1.218,0.0,0.224,0.994
1990,ETH,1.199,0.0,0.111,1.088
1991,ETH,1.211,0.0,0.114,1.097
1992,ETH,1.221,0.0,0.094,1.127
1993,ETH,1.435,0.0,0.184,1.251
1994,ETH,1.433,0.0,0.093,1.34
1995,ETH,1.453,0.0,0.039,1.414
1996,ETH,1.536,0.0,0.041,1.495
1997,ETH,1.595,0.0,0.045,1.55
1998,ETH,1.634,0.0,0.045,1.589
1999,ETH,1.627,0.0,0.018,1.609
2000,ETH,1.70062,0.0,0.02162,1.679
2001,ETH,2.03496,0.0,0.01786,2.0171
2002,ETH,2.06774,0.0,0.01974,2.048
2003,ETH,2.32004,0.0,0.01504,2.305
2004,ETH,2.56192,0.0,0.01692,2.545
2005,ETH,2.86928,0.0,0.01128,2.858
2006,ETH,3.2904,0.0,0.0094,3.281
2007,ETH,3.54728,0.0,0.15228,3.395
2008,ETH,3.76508,0.0,0.43898,3.3261
2009,ETH,3.97976,0.0,0.41736,3.5624
2010,ETH,4.98954,0.0,0.02914,4.9604
2011,ETH,6.31758,0.0,0.03478,6.2828
2012,ETH,7.55738,0.0,0.01128,7.5461
2013,ETH,8.66062,0.0,0.00752,8.6531
2014,ETH,9.47292,0.0,0.00282,9.4701
2015,ETH,10.38886,0.0,0.00376,10.3851
2016,ETH,12.46786,0.0,0.00376,12.4641
2017,ETH,13.14105,0.0,0.00376,13.13729
2018,ETH,13.475418,0.0,0.005,13.470418
1980,FLK,0.002,0.0,0.002,0.0
1981,FLK,0.003,0.0,0.003,0.0
1982,FLK,0.003,0.0,0.003,0.0
1983,FLK,0.003,0.0,0.003,0.0
1984,FLK,0.006,0.0,0.006,0.0
1985,FLK,0.008,0.0,0.008,0.0
1986,FLK,0.009,0.0,0.009,0.0
1987,FLK,0.009,0.0,0.009,0.0
1988,FLK,0.011,0.0,0.011,0.0
1989,FLK,0.01,0.0,0.01,0.0
1990,FLK,0.01,0.0,0.01,0.0
1991,FLK,0.01,0.0,0.01,0.0
1992,FLK,0.01,0.0,0.01,0.0
1993,FLK,0.01,0.0,0.01,0.0
1994,FLK,0.01,0.0,0.01,0.0
1995,FLK,0.011,0.0,0.011,0.0
1996,FLK,0.011,0.0,0.011,0.0
1997,FLK,0.011,0.0,0.011,0.0
1998,FLK,0.012,0.0,0.012,0.0
1999,FLK,0.012,0.0,0.012,0.0
2000,FLK,0.0142,0.0,0.014,0.0002
2001,FLK,0.0152,0.0,0.015,0.0002
2002,FLK,0.0152,0.0,0.015,0.0002
2003,FLK,0.01525,0.0,0.015,0.00025
2004,FLK,0.01525,0.0,0.015,0.00025
2005,FLK,0.01525,0.0,0.015,0.00025
2006,FLK,0.0163,0.0,0.016,0.0003
2007,FLK,0.0163,0.0,0.016,0.0003
2008,FLK,0.018,0.0,0.016,0.002
2009,FLK,0.018,0.0,0.016,0.002
2010,FLK,0.016,0.0,0.011,0.005
2011,FLK,0.016,0.0,0.01,0.006
2012,FLK,0.017,0.0,0.01,0.007
2013,FLK,0.019,0.0,0.012,0.007
2014,FLK,0.019,0.0,0.012,0.007
2015,FLK,0.0194,0.0,0.013,0.0064
2016,FLK,0.0213,0.0,0.014,0.0073
2017,FLK,0.0195,0.0,0.013,0.0065
2018,FLK,0.0197,0.0,0.013,0.0067
1980,FRO,0.152,0.0,0.103,0.049
1981,FRO,0.157,0.0,0.108,0.049
1982,FRO,0.161,0.0,0.112,0.049
1983,FRO,0.161,0.0,0.112,0.049
1984,FRO,0.169,0.0,0.12,0.049
1985,FRO,0.182,0.0,0.133,0.049
1986,FRO,0.18,0.0,0.131,0.049
1987,FRO,0.184,0.0,0.135,0.049
1988,FRO,0.205,0.0,0.143,0.062
1989,FRO,0.206,0.0,0.135,0.071
1990,FRO,0.202,0.0,0.128,0.074
1991,FRO,0.194,0.0,0.12,0.074
1992,FRO,0.191,0.0,0.108,0.083
1993,FRO,0.173,0.0,0.1,0.073
1994,FRO,0.169,0.0,0.093,0.076
1995,FRO,0.168,0.0,0.092,0.076
1996,FRO,0.175,0.0,0.104,0.071
1997,FRO,0.176,0.0,0.1,0.076
1998,FRO,0.184,0.0,0.106,0.078
1999,FRO,0.193,0.0,0.123,0.07
2000,FRO,0.204017,0.0,0.128232,0.075785
2001,FRO,0.221173,0.0,0.145474,0.075699
2002,FRO,0.230724,0.0,0.134636,0.096088
2003,FRO,0.238492,0.0,0.150669,0.087823
2004,FRO,0.239156,0.0,0.138204,0.100952
2005,FRO,0.235753,0.0,0.127435,0.108318
2006,FRO,0.249856,0.0,0.134944,0.114912
2007,FRO,0.25942,0.0,0.140254,0.119166
2008,FRO,0.264851,0.0,0.156961,0.10789
2009,FRO,0.264517,0.0,0.15803,0.106487
2010,FRO,0.268143,0.0,0.187383,0.08076
2011,FRO,0.264,0.0,0.157,0.107
2012,FRO,0.28,0.0,0.17,0.11
2013,FRO,0.28,0.0,0.169,0.111
2014,FRO,0.297,0.0,0.141,0.156
2015,FRO,0.306,0.0,0.118,0.188
2016,FRO,0.306,0.0,0.149,0.157
2017,FRO,0.324,0.0,0.154,0.17
2018,FRO,0.3398,0.0,0.169,0.1708
1980,FJI,0.29,0.0,0.29,0.0
1981,FJI,0.297,0.0,0.297,0.0
1982,FJI,0.303,0.0,0.303,0.0
1983,FJI,0.311,0.0,0.262,0.049
1984,FJI,0.379,0.0,0.094,0.285
1985,FJI,0.387,0.0,0.096,0.291
1986,FJI,0.412,0.0,0.063,0.349
1987,FJI,0.423,0.0,0.057,0.366
1988,FJI,0.414,0.0,0.067,0.347
1989,FJI,0.426,0.0,0.079,0.347
1990,FJI,0.478,0.0,0.077,0.401
1991,FJI,0.483,0.0,0.082,0.401
1992,FJI,0.481,0.0,0.075,0.406
1993,FJI,0.491,0.0,0.085,0.406
1994,FJI,0.529,0.0,0.103,0.426
1995,FJI,0.553,0.0,0.108,0.445
1996,FJI,0.554,0.0,0.108,0.446
1997,FJI,0.56,0.0,0.11,0.45
1998,FJI,0.556,0.0,0.118,0.438
1999,FJI,0.6,0.0,0.13,0.47
2000,FJI,0.6311,0.0,0.124,0.5071
2001,FJI,0.6741,0.0,0.131,0.5431
2002,FJI,0.7111,0.0,0.154,0.5571
2003,FJI,0.7231,0.0,0.285,0.4381
2004,FJI,0.7531,0.0,0.282,0.4711
2005,FJI,0.7871,0.0,0.346,0.4411
2006,FJI,0.8481,0.0,0.395,0.4531
2007,FJI,0.8591,0.0,0.256,0.6031
2008,FJI,0.8741,0.0,0.27,0.6041
2009,FJI,0.8611,0.0,0.31,0.5511
2010,FJI,0.8983,0.0,0.415,0.4833
2011,FJI,0.8691,0.0,0.34,0.5291
2012,FJI,0.861,0.0,0.271,0.59
2013,FJI,0.892,0.0,0.305,0.587
2014,FJI,0.911496,0.0,0.427,0.484496
2015,FJI,0.951385,0.0,0.473,0.478385
2016,FJI,0.963025,0.0,0.409,0.554025
2017,FJI,1.043409,0.0,0.484,0.559409
2018,FJI,1.071916,0.0,0.436,0.635916
1980,FIN,38.71,6.625,21.97,10.115
1981,FIN,39.115,13.835,11.762,13.518
1982,FIN,39.355,15.826,10.571,12.958
1983,FIN,40.347,16.717,10.185,13.445
1984,FIN,43.226,17.799,12.312,13.115
1985,FIN,47.316,17.98,17.125,12.211
1986,FIN,46.916,17.998,16.652,12.266
1987,FIN,50.847,18.534,18.655,13.658
1988,FIN,43.97,18.447,12.294,13.229
1989,FIN,51.187,18.01,20.277,12.9
1990,FIN,57.005,18.255,22.844,15.906
1991,FIN,60.36,18.535,23.76,18.065
1992,FIN,55.507,18.297,17.301,19.909
1993,FIN,58.645,18.932,20.409,19.304
1994,FIN,62.865,18.456,26.267,18.142
1995,FIN,61.299,18.255,23.628,19.416
1996,FIN,66.368,18.502,29.969,17.897
1997,FIN,65.528,19.038,26.171,20.319
1998,FIN,67.473,20.76,22.097,24.616
1999,FIN,66.683,21.825,23.46,21.398
2000,FIN,67.0747,21.355,22.4237,23.296
2001,FIN,71.23686,21.634,28.07686,21.526
2002,FIN,71.53498,21.18,30.51898,19.836
2003,FIN,80.30388,21.594,39.57588,19.134
2004,FIN,82.06266,21.58,34.81666,25.666
2005,FIN,67.86486,22.356,22.01386,23.495
2006,FIN,78.8417,21.999,34.3617,22.481
2007,FIN,77.9632,22.505,31.0952,24.363
2008,FIN,74.4423,22.05,24.5293,27.863
2009,FIN,69.20644,22.601,24.74644,21.859
2010,FIN,77.33358,21.889,31.16758,24.277
2011,FIN,70.65046,22.266,24.07246,24.312
2012,FIN,67.90946,22.063,17.21046,28.636
2013,FIN,68.63042,22.698,20.10942,25.823
2014,FIN,65.6755,22.646,16.5205,26.509
2015,FIN,66.41036,22.326,13.34236,30.742
2016,FIN,66.54918,22.28,13.58018,30.689
2017,FIN,65.40912,21.574,11.93612,31.899
2018,FIN,68.06832,21.889,13.65632,32.523
1980,FRA,250.498,63.424,117.986,69.088
1981,FRA,261.858,99.235,91.393,71.23
1982,FRA,264.508,102.627,91.954,69.927
1983,FRA,279.984,135.988,75.848,68.148
1984,FRA,306.101,180.47,60.961,64.67
1985,FRA,324.265,211.192,52.251,60.822
1986,FRA,341.513,239.558,40.547,61.408
1987,FRA,355.869,249.265,37.363,69.241
1988,FRA,370.643,260.287,35.742,74.614
1989,FRA,384.475,288.715,48.492,47.268
1990,FRA,396.252,298.377,44.291,53.584
1991,FRA,428.584,314.773,56.721,57.089999999999996
1992,FRA,438.036,321.523,47.222,69.291
1993,FRA,447.433,349.779,32.276,65.378
1994,FRA,453.011,341.982,31.382,79.647
1995,FRA,467.891,358.37,35.791,73.72999999999999
1996,FRA,483.499,377.473,40.343,65.683
1997,FRA,476.815,375.709,36.181,64.925
1998,FRA,482.467,368.591,50.702,63.17400000000001
1999,FRA,494.583,374.532,46.275,73.77600000000001
2000,FRA,509.72866,394.404,46.56666,68.758
2001,FRA,519.5097,400.018,42.3047,77.187
2002,FRA,526.18538,414.922,48.05938,63.204
2003,FRA,533.6512,419.017,52.3862,62.248
2004,FRA,540.64528,425.829,51.52328,63.293
2005,FRA,544.67706,431.18,57.99706,55.5
2006,FRA,542.97918,429.82,51.97918,61.18
2007,FRA,538.43518,420.129,52.96618,65.34
2008,FRA,544.2315,419.8,50.9245,73.50699999999999
2009,FRA,507.64336,391.753,46.38336,69.50699999999999
2010,FRA,540.14724,410.086,52.26024,77.801
2011,FRA,543.61256,423.509,53.79056,66.313
2012,FRA,543.92122,407.438,50.91322,85.57000000000001
2013,FRA,551.1271,403.7,48.0481,99.37899999999999
2014,FRA,543.2757,418.001,31.4007,93.87400000000001
2015,FRA,551.01576,419.022,39.81276,92.181
2016,FRA,536.69978,386.453,50.93578,99.31099999999999
2017,FRA,533.91108,381.846,58.92108,93.144
2018,FRA,551.2099,393.2,44.4009,113.609
1980,GUF,0.106,0.0,0.106,0.0
1981,GUF,0.116,0.0,0.116,0.0
1982,GUF,0.129,0.0,0.129,0.0
1983,GUF,0.154,0.0,0.154,0.0
1984,GUF,0.169,0.0,0.169,0.0
1985,GUF,0.194,0.0,0.194,0.0
1986,GUF,0.209,0.0,0.209,0.0
1987,GUF,0.233,0.0,0.233,0.0
1988,GUF,0.265,0.0,0.265,0.0
1989,GUF,0.294,0.0,0.294,0.0
1990,GUF,0.332,0.0,0.332,0.0
1991,GUF,0.381,0.0,0.381,0.0
1992,GUF,0.418,0.0,0.418,0.0
1993,GUF,0.419,0.0,0.419,0.0
1994,GUF,0.419,0.0,0.419,0.0
1995,GUF,0.423,0.0,0.423,0.0
1996,GUF,0.423,0.0,0.423,0.0
1997,GUF,0.425,0.0,0.425,0.0
1998,GUF,0.426,0.0,0.426,0.0
1999,GUF,0.428,0.0,0.428,0.0
2000,GUF,0.428,0.0,0.428,0.0
2001,GUF,0.585,0.0,0.055,0.53
2002,GUF,0.606,0.0,0.057,0.549
2003,GUF,0.631,0.0,0.06,0.571
2004,GUF,0.655,0.0,0.062,0.593
2005,GUF,0.681,0.0,0.065,0.616
2006,GUF,0.706,0.0,0.067,0.639
2007,GUF,0.901,0.0,0.238,0.663
2008,GUF,0.922,0.0,0.233,0.689
2009,GUF,1.029,0.0,0.318,0.711
2010,GUF,1.104,0.0,0.356,0.748
2011,GUF,1.053,0.0,0.354,0.699
2012,GUF,0.877,0.0,0.257,0.62
2013,GUF,0.875,0.0,0.328,0.547
2014,GUF,0.901,0.0,0.337,0.564
2015,GUF,0.913,0.0,0.354,0.559
2016,GUF,0.913175,0.0,0.414,0.499175
2017,GUF,1.075847,0.0,0.45,0.625847
2018,GUF,1.099651,0.0,0.5,0.599651
1980,PYF,0.239,0.0,0.239,0.0
1981,PYF,0.262,0.0,0.262,0.0
1982,PYF,0.272,0.0,0.272,0.0
1983,PYF,0.216,0.0,0.2,0.016
1984,PYF,0.192,0.0,0.168,0.024
1985,PYF,0.208,0.0,0.176,0.032
1986,PYF,0.213,0.0,0.178,0.035
1987,PYF,0.213,0.0,0.178,0.035
1988,PYF,0.243,0.0,0.185,0.058
1989,PYF,0.258,0.0,0.194,0.064
1990,PYF,0.277,0.0,0.208,0.069
1991,PYF,0.287,0.0,0.213,0.074
1992,PYF,0.302,0.0,0.212,0.09
1993,PYF,0.308,0.0,0.214,0.094
1994,PYF,0.32,0.0,0.224,0.096
1995,PYF,0.335,0.0,0.21,0.125
1996,PYF,0.337,0.0,0.204,0.133
1997,PYF,0.343,0.0,0.21,0.133
1998,PYF,0.34,0.0,0.189,0.151
1999,PYF,0.347,0.0,0.26,0.087
2000,PYF,0.389,0.0,0.273,0.116
2001,PYF,0.472,0.0,0.367,0.105
2002,PYF,0.522,0.0,0.391,0.131
2003,PYF,0.572,0.0,0.418,0.154
2004,PYF,0.612,0.0,0.434,0.178
2005,PYF,0.603,0.0,0.424,0.179
2006,PYF,0.629,0.0,0.429,0.2
2007,PYF,0.659,0.0,0.436,0.223
2008,PYF,0.687,0.0,0.475,0.212
2009,PYF,0.701,0.0,0.49,0.211
2010,PYF,0.6293,0.0,0.352,0.2773
2011,PYF,0.6473,0.0,0.417,0.2303
2012,PYF,0.6473,0.0,0.431,0.2163
2013,PYF,0.5983,0.0,0.423,0.1753
2014,PYF,0.578554,0.0,0.384,0.194554
2015,PYF,0.580012,0.0,0.381,0.199012
2016,PYF,0.588004,0.0,0.371,0.217004
2017,PYF,0.587088,0.0,0.375,0.212088
2018,PYF,0.584543,0.0,0.382,0.202543
1980,GAB,0.51,0.0,0.253,0.257
1981,GAB,0.579,0.0,0.171,0.408
1982,GAB,0.651,0.0,0.169,0.482
1983,GAB,0.711,0.0,0.17,0.541
1984,GAB,0.777,0.0,0.173,0.604
1985,GAB,0.842,0.0,0.182,0.66
1986,GAB,0.848,0.0,0.183,0.665
1987,GAB,0.852,0.0,0.184,0.668
1988,GAB,0.858,0.0,0.189,0.669
1989,GAB,0.882,0.0,0.189,0.693
1990,GAB,0.985,0.0,0.284,0.701
1991,GAB,1.001,0.0,0.293,0.708
1992,GAB,1.027,0.0,0.311,0.716
1993,GAB,1.067,0.0,0.356,0.711
1994,GAB,1.071,0.0,0.323,0.748
1995,GAB,1.181,0.0,0.389,0.792
1996,GAB,1.185,0.0,0.416,0.769
1997,GAB,1.241,0.0,0.433,0.808
1998,GAB,1.275,0.0,0.464,0.811
1999,GAB,1.291,0.0,0.461,0.83
2000,GAB,1.2767,0.0,0.4747,0.802
2001,GAB,1.34506,0.0,0.46906,0.876
2002,GAB,1.4286,0.0,0.5076,0.921
2003,GAB,1.46482,0.0,0.56682,0.898
2004,GAB,1.48414,0.0,0.59314,0.891
2005,GAB,1.513,0.0,0.702,0.811
2006,GAB,1.609,0.0,0.666,0.943
2007,GAB,1.68,0.0,0.88,0.8
2008,GAB,1.778,0.0,0.885,0.893
2009,GAB,1.801,0.0,0.857,0.944
2010,GAB,1.86486,0.0,0.95786,0.907
2011,GAB,1.96248,0.0,1.12048,0.842
2012,GAB,2.08136,0.0,1.16936,0.912
2013,GAB,2.02282,0.0,1.08382,0.939
2014,GAB,1.91848,0.0,1.12048,0.798
2015,GAB,2.04618,0.0,1.12518,0.921
2016,GAB,2.24568,0.0,1.28968,0.956
2017,GAB,2.18761,0.0,1.2549,0.93271
2018,GAB,2.16929,0.0,1.2643,0.90499
1980,GMB,0.037,0.0,0.037,0.0
1981,GMB,0.045,0.0,0.045,0.0
1982,GMB,0.044,0.0,0.044,0.0
1983,GMB,0.045,0.0,0.045,0.0
1984,GMB,0.047,0.0,0.047,0.0
1985,GMB,0.048,0.0,0.048,0.0
1986,GMB,0.053,0.0,0.053,0.0
1987,GMB,0.058,0.0,0.058,0.0
1988,GMB,0.061,0.0,0.061,0.0
1989,GMB,0.057,0.0,0.057,0.0
1990,GMB,0.066,0.0,0.066,0.0
1991,GMB,0.066,0.0,0.066,0.0
1992,GMB,0.067,0.0,0.067,0.0
1993,GMB,0.069,0.0,0.069,0.0
1994,GMB,0.069,0.0,0.069,0.0
1995,GMB,0.07,0.0,0.07,0.0
1996,GMB,0.071,0.0,0.071,0.0
1997,GMB,0.075,0.0,0.075,0.0
1998,GMB,0.082,0.0,0.082,0.0
1999,GMB,0.091,0.0,0.091,0.0
2000,GMB,0.1105,0.0,0.1105,0.0
2001,GMB,0.127,0.0,0.127,0.0
2002,GMB,0.142,0.0,0.142,0.0
2003,GMB,0.158,0.0,0.158,0.0
2004,GMB,0.174,0.0,0.174,0.0
2005,GMB,0.192,0.0,0.191,0.001
2006,GMB,0.204,0.0,0.203,0.001
2007,GMB,0.217,0.0,0.215,0.002
2008,GMB,0.229,0.0,0.227,0.002
2009,GMB,0.2301,0.0,0.227,0.0031
2010,GMB,0.2333,0.0,0.23,0.0033
2011,GMB,0.2446,0.0,0.241,0.0036
2012,GMB,0.2541,0.0,0.251,0.0031
2013,GMB,0.2481,0.0,0.245,0.0031
2014,GMB,0.2671,0.0,0.264,0.0031
2015,GMB,0.2821,0.0,0.279,0.0031
2016,GMB,0.2981,0.0,0.295,0.0031
2017,GMB,0.3061,0.0,0.303,0.0031
2018,GMB,0.3131,0.0,0.31,0.0031
1980,GEO,,,,
1981,GEO,,,,
1982,GEO,,,,
1983,GEO,,,,
1984,GEO,,,,
1985,GEO,,,,
1986,GEO,,,,
1987,GEO,,,,
1988,GEO,,,,
1989,GEO,,,,
1990,GEO,,,,
1991,GEO,,,,
1992,GEO,11.144,0.0,4.705,6.439
1993,GEO,9.465,0.0,2.929,6.536
1994,GEO,8.669,0.0,1.965,6.704
1995,GEO,6.646,0.0,1.495,5.151
1996,GEO,7.081,0.0,1.141,5.94
1997,GEO,7.047,0.0,1.06,5.987
1998,GEO,7.903,0.0,1.595,6.308
